id,label,timeset,entity_type,indegree,outdegree,degree,weighted indegree,weighted outdegree,weighted degree,eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,componentnumber,strongcompnum,eigencentrality,clustering
"#ancienttroll",#ancienttroll,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,58,0.01167196195967368,0.0
"#acnmakers",#acnmakers,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,59,0.01167196195967368,0.0
"#s4",#s4,,hashtag,34,0,34,323.0,0.0,323.0,0.0,0.0,0.0,0.0,9,0,36,0.1504093555696112,0.14705882966518402
"#ces2017",#ces2017,,hashtag,2,0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,19,0,876,0.0015277442581385216,0.0
"#digiclass",#digiclass,,hashtag,25,0,25,41.0,0.0,41.0,0.0,0.0,0.0,0.0,7,0,27,0.13394707742625356,0.15000000596046448
"#overlypolite",#overlypolite,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,212,0.008276048536693108,0.0
"#digitalhumanities",#digitalhumanities,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,56,0.01167196195967368,0.0
"#googlemymaps",#googlemymaps,,hashtag,2,0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,9,0,54,0.029503386986534878,1.0
"#s30",#s30,,hashtag,1,0,1,3.0,0.0,3.0,0.0,0.0,0.0,0.0,7,0,108,0.0020677644822058414,0.0
"#4e",#4e,,hashtag,1,0,1,4.0,0.0,4.0,0.0,0.0,0.0,0.0,7,0,110,0.0020677644822058414,0.0
"#s24",#s24,,hashtag,20,0,20,93.0,0.0,93.0,0.0,0.0,0.0,0.0,9,0,47,0.0950739028608665,0.15263158082962036
"#minoan",#minoan,,hashtag,2,0,2,5.0,0.0,5.0,0.0,0.0,0.0,0.0,16,0,228,0.002706993378738689,0.5
"#arc",#arc,,hashtag,1,0,1,3.0,0.0,3.0,0.0,0.0,0.0,0.0,16,0,281,0.001167918444020467,0.0
"#prespanel",#prespanel,,hashtag,14,0,14,61.0,0.0,61.0,0.0,0.0,0.0,0.0,9,0,40,0.09674648705719911,0.25824177265167236
"#johnberger",#johnberger,,hashtag,2,0,2,7.0,0.0,7.0,0.0,0.0,0.0,0.0,13,0,465,0.0015277442581385216,0.0
"#s20",#s20,,hashtag,13,0,13,132.0,0.0,132.0,0.0,0.0,0.0,0.0,9,0,80,0.07336814580847008,0.2371794879436493
"#fll",#fll,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4,0,794,7.638721290692608E-4,0.0
"#islamwatch",#islamwatch,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12,0,573,7.638721290692608E-4,0.0
"#pylos",#pylos,,hashtag,2,0,2,3.0,0.0,3.0,0.0,0.0,0.0,0.0,7,0,408,0.0015277442581385216,0.0
"#cold",#cold,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,22,0,823,7.638721290692608E-4,0.0
"#academicresistance",#academicresistance,,hashtag,1,0,1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,8,0,296,0.0019984271429282444,0.0
"#academicactivism",#academicactivism,,hashtag,1,0,1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,8,0,297,0.0019984271429282444,0.0
"#firstworldproblem",#firstworldproblem,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,241,0.004966005267288465,0.0
"#summer",#summer,,hashtag,1,0,1,3.0,0.0,3.0,0.0,0.0,0.0,0.0,19,0,870,7.638721290692608E-4,0.0
"#prepanel",#prepanel,,hashtag,3,0,3,8.0,0.0,8.0,0.0,0.0,0.0,0.0,9,0,42,0.04635064778766028,1.0
"#damnitiknewishouldhavegone",#damnitiknewishouldhavegone,,hashtag,2,0,2,5.0,0.0,5.0,0.0,0.0,0.0,0.0,19,0,96,0.013992124092248167,0.5
"#archaeologicalillustration",#archaeologicalillustration,,hashtag,5,0,5,11.0,0.0,11.0,0.0,0.0,0.0,0.0,7,0,103,0.03559373626973806,0.30000001192092896
"#chihulyto",#chihulyto,,hashtag,4,0,4,4.0,0.0,4.0,0.0,0.0,0.0,0.0,16,0,166,0.021285968713798627,0.1666666716337204
"#linkedweb",#linkedweb,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,21,0,129,0.009033631440886522,0.0
"#s19",#s19,,hashtag,2,0,2,36.0,0.0,36.0,0.0,0.0,0.0,0.0,20,0,81,0.017017810690662827,1.0
"#firstworldproblems",#firstworldproblems,,hashtag,2,0,2,3.0,0.0,3.0,0.0,0.0,0.0,0.0,9,0,92,0.017627881603571302,1.0
"#whatisgoingon",#whatisgoingon,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,20,0,677,7.638721290692608E-4,0.0
"#lexiconpo",#lexiconpo,,hashtag,1,0,1,3.0,0.0,3.0,0.0,0.0,0.0,0.0,9,0,87,0.012661876336282836,0.0
"#archives",#archives,,hashtag,1,0,1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,9,0,260,0.004165238362089809,0.0
"#umich",#umich,,hashtag,2,0,2,3.0,0.0,3.0,0.0,0.0,0.0,0.0,16,0,159,0.005217283213048618,0.5
"#adbenture",#adbenture,,hashtag,1,0,1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,7,0,247,0.003288977944649526,0.0
"#introvert",#introvert,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,214,0.008276048536693108,0.0
"#ud",#ud,,hashtag,2,0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,16,0,118,0.006488098190620933,0.5
"#free",#free,,hashtag,2,0,2,3.0,0.0,3.0,0.0,0.0,0.0,0.0,19,0,330,0.0019655616211394877,0.5
"#3j",#3j,,hashtag,1,0,1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,9,0,182,0.010092874501647418,0.0
"#ancientmed",#ancientmed,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,20,0,252,0.004355934354380003,0.0
"#classicsmustfall",#classicsmustfall,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,21,0,134,0.009033631440886522,0.0
"#lp",#lp,,hashtag,1,0,1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1,0,370,7.638721290692608E-4,0.0
"#warrencup",#warrencup,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4,0,175,0.0012943872307215583,0.0
"#lexiconpoint",#lexiconpoint,,hashtag,1,0,1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,7,0,244,0.003288977944649526,0.0
"#game",#game,,hashtag,5,0,5,6.0,0.0,6.0,0.0,0.0,0.0,0.0,9,0,91,0.03150909742449663,0.5
"#cyprus",#cyprus,,hashtag,3,0,3,3.0,0.0,3.0,0.0,0.0,0.0,0.0,9,0,97,0.018709707660919114,0.3333333432674408
"#knossos",#knossos,,hashtag,3,0,3,3.0,0.0,3.0,0.0,0.0,0.0,0.0,9,0,89,0.02096379512256382,0.6666666865348816
"#dionysos",#dionysos,,hashtag,3,0,3,3.0,0.0,3.0,0.0,0.0,0.0,0.0,9,0,94,0.02096379512256382,0.6666666865348816
"#aphrodite",#aphrodite,,hashtag,3,0,3,3.0,0.0,3.0,0.0,0.0,0.0,0.0,9,0,104,0.02096379512256382,0.6666666865348816
"#shrinkydinks",#shrinkydinks,,hashtag,3,0,3,5.0,0.0,5.0,0.0,0.0,0.0,0.0,9,0,75,0.02096379512256382,0.6666666865348816
"#catullus",#catullus,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7,0,246,0.003288977944649526,0.0
"#archaeol",#archaeol,,hashtag,6,0,6,12.0,0.0,12.0,0.0,0.0,0.0,0.0,2,0,12,0.03454645724315152,0.30000001192092896
"#s34",#s34,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,180,0.010092874501647418,0.0
"#archaeologyillustration",#archaeologyillustration,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,148,0.008864703602410767,0.0
"#outreach",#outreach,,hashtag,13,0,13,53.0,0.0,53.0,0.0,0.0,0.0,0.0,21,0,26,0.09406360766847596,0.31410256028175354
"#inspirational",#inspirational,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,354,7.638721290692608E-4,0.0
"#mohammadshaikh",#mohammadshaikh,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,352,7.638721290692608E-4,0.0
"#leader",#leader,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,353,7.638721290692608E-4,0.0
"#quran",#quran,,hashtag,1,0,1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0,1,351,7.638721290692608E-4,0.0
"#gratiasago",#gratiasago,,hashtag,2,0,2,3.0,0.0,3.0,0.0,0.0,0.0,0.0,2,0,114,0.019399617310596133,1.0
"#aiatoronto",#aiatoronto,,hashtag,3,0,3,3.0,0.0,3.0,0.0,0.0,0.0,0.0,2,0,143,0.004792177354641265,0.1666666716337204
"#sheraton",#sheraton,,hashtag,2,0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2,0,285,0.0021669191343522613,0.5
"#s7",#s7,,hashtag,2,0,2,36.0,0.0,36.0,0.0,0.0,0.0,0.0,20,0,77,0.017017810690662827,1.0
"#labyrinth",#labyrinth,,hashtag,1,0,1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,21,0,130,0.009033631440886522,0.0
"#fridayfeeling",#fridayfeeling,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,284,0.0011783160151967148,0.0
"#sha17",#sha17,,hashtag,3,0,3,3.0,0.0,3.0,0.0,0.0,0.0,0.0,9,0,76,0.016012602891058696,0.5
"#views",#views,,hashtag,3,0,3,4.0,0.0,4.0,0.0,0.0,0.0,0.0,2,0,179,0.016084395862511494,0.3333333432674408
"#jordan",#jordan,,hashtag,4,0,4,6.0,0.0,6.0,0.0,0.0,0.0,0.0,9,0,194,0.007856708661469664,0.1666666716337204
"#2j",#2j,,hashtag,2,0,2,4.0,0.0,4.0,0.0,0.0,0.0,0.0,9,0,106,0.015867781873801445,0.5
"#conversation",#conversation,,hashtag,2,0,2,5.0,0.0,5.0,0.0,0.0,0.0,0.0,9,0,65,0.020852985957213625,1.0
"#whatareexceptionalobjects",#whatareexceptionalobjects,,hashtag,3,0,3,3.0,0.0,3.0,0.0,0.0,0.0,0.0,18,0,70,0.016631654002870713,0.3333333432674408
"#anscoins",#anscoins,,hashtag,2,0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,7,0,321,0.0017028712033389081,0.5
"#numismatics",#numismatics,,hashtag,2,0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,19,0,201,0.0018095821644733385,0.0
"#rockart",#rockart,,hashtag,2,0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,9,0,84,0.015867781873801445,0.5
"#hardtodate",#hardtodate,,hashtag,2,0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,9,0,90,0.015867781873801445,0.5
"#salvage",#salvage,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,191,0.003205905537518614,0.0
"#ignore",#ignore,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,195,0.003205905537518614,0.0
"#study",#study,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,190,0.003205905537518614,0.0
"#exceptionalobjects",#exceptionalobjects,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,196,0.003205905537518614,0.0
"#medieval",#medieval,,hashtag,2,0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,9,0,86,0.015867781873801445,0.5
"#architecturalreuse",#architecturalreuse,,hashtag,2,0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,9,0,100,0.015867781873801445,0.5
"#lateroman",#lateroman,,hashtag,2,0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,9,0,88,0.015867781873801445,0.5
"#synagogue",#synagogue,,hashtag,2,0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,9,0,73,0.015867781873801445,0.5
"#mosaics",#mosaics,,hashtag,2,0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,9,0,85,0.015867781873801445,0.5
"#neoassyrianachaemenid",#neoassyrianachaemenid,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,583,7.638721290692608E-4,0.0
"#espressopatronum",#espressopatronum,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7,0,245,0.003288977944649526,0.0
"#ancientgraffitti",#ancientgraffitti,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,197,0.003205905537518614,0.0
"#romtoronto",#romtoronto,,hashtag,4,0,4,4.0,0.0,4.0,0.0,0.0,0.0,0.0,6,0,83,0.015939363599850705,0.25
"#foodhealthmobilityinthepast",#foodhealthmobilityinthepast,,hashtag,1,0,1,19.0,0.0,19.0,0.0,0.0,0.0,0.0,19,0,203,0.0018091511730813526,0.0
"#romans",#romans,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,192,0.003205905537518614,0.0
"#altac",#altac,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,21,0,135,0.009033631440886522,0.0
"#antikythera",#antikythera,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,584,7.638721290692608E-4,0.0
"#latin",#latin,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,124,0.007416749170075996,0.0
"#llip2017",#llip2017,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,123,0.007416749170075996,0.0
"#reception",#reception,,hashtag,2,0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,21,0,127,0.00979750356995578,0.5
"#chtf",#chtf,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,19,0,620,7.638721290692608E-4,0.0
"#error!",#error!,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,115,0.017831425026861202,0.0
"#trigger",#trigger,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,211,0.008276048536693108,0.0
"#globalxplorer",#globalxplorer,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,147,0.008864703602410767,0.0
"#4",#4,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,122,0.003033422714279854,0.0
"#amazing",#amazing,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,198,0.003205905537518614,0.0
"#altmetrics",#altmetrics,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,20,0,236,0.004638753782894319,0.0
"#inreach",#inreach,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,21,0,131,0.009033631440886522,0.0
"#lifegoals",#lifegoals,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,213,0.008276048536693108,0.0
"#109",#109,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,19,0,782,7.638721290692608E-4,0.0
"#homeric",#homeric,,hashtag,1,0,1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,9,0,64,0.008191109620930802,0.0
"#s6",#s6,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,257,0.001276393801369783,0.0
"#epic",#epic,,hashtag,2,0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,6,0,442,0.0016153077307387157,0.5
"#poem",#poem,,hashtag,2,0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,6,0,439,0.0016153077307387157,0.5
"#philosophers",#philosophers,,hashtag,2,0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,6,0,441,0.0016153077307387157,0.5
"#classicalstudies",#classicalstudies,,hashtag,2,0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,6,0,443,0.0016153077307387157,0.5
"#philosophy",#philosophy,,hashtag,2,0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,6,0,440,0.0016153077307387157,0.5
"#llovetoronto",#llovetoronto,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,193,0.003205905537518614,0.0
"#dedication",#dedication,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,258,0.001276393801369783,0.0
"#boston",#boston,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6,0,430,7.638721290692608E-4,0.0
"#pleasestop",#pleasestop,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,142,0.01128281353575998,0.0
"#wenthardatwcc",#wenthardatwcc,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,141,0.01128281353575998,0.0
"#goblue",#goblue,,hashtag,2,0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,16,0,160,0.0052172832130486175,0.5
"#plautus",#plautus,,hashtag,6,0,6,8.0,0.0,8.0,0.0,0.0,0.0,0.0,19,0,165,0.02937309321844132,0.1666666716337204
"#truculentus",#truculentus,,hashtag,3,0,3,4.0,0.0,4.0,0.0,0.0,0.0,0.0,19,0,204,0.010142174457998381,0.3333333432674408
"#thegreatmuseumofthesea",#thegreatmuseumofthesea,,hashtag,4,0,4,4.0,0.0,4.0,0.0,0.0,0.0,0.0,9,0,71,0.023971050767284886,0.3333333432674408
"#openinglecture",#openinglecture,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,157,0.001187000488448039,0.0
"#attribution",#attribution,,hashtag,4,0,4,11.0,0.0,11.0,0.0,0.0,0.0,0.0,9,0,168,0.040356611953803544,0.8333333134651184
"#115",#115,,hashtag,4,0,4,6.0,0.0,6.0,0.0,0.0,0.0,0.0,2,0,13,0.011345397867183925,0.25
"#bcpub",#bcpub,,hashtag,5,0,5,6.0,0.0,6.0,0.0,0.0,0.0,0.0,9,0,66,0.0249407945079102,0.3499999940395355
"#discovery",#discovery,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,21,0,132,0.009033631440886522,0.0
"#phdchat",#phdchat,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,19,0,483,7.638721290692608E-4,0.0
"#ecrchat",#ecrchat,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,19,0,484,7.638721290692608E-4,0.0
"#cla",#cla,,hashtag,1,0,1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,19,0,732,7.638721290692608E-4,0.0
"#coins",#coins,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4,0,628,7.638721290692608E-4,0.0
"#globalization",#globalization,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4,0,627,7.638721290692608E-4,0.0
"#customs",#customs,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4,0,176,0.0012943872307215583,0.0
"#table8",#table8,,hashtag,5,0,5,5.0,0.0,5.0,0.0,0.0,0.0,0.0,7,0,72,0.035593736269738066,0.30000001192092896
"#classicalarchaeology",#classicalarchaeology,,hashtag,4,0,4,7.0,0.0,7.0,0.0,0.0,0.0,0.0,2,0,10,0.010987386250555604,0.25
"#abd",#abd,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16,0,711,7.638721290692608E-4,0.0
"#editor",#editor,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16,0,710,7.638721290692608E-4,0.0
"#disaffiliated",#disaffiliated,,hashtag,2,0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,9,0,93,0.022364699471945883,0.5
"#bundleup",#bundleup,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0,188,0.0048132053456673585,0.0
"#meanwhileincanada",#meanwhileincanada,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0,187,0.0048132053456673585,0.0
"#aulularia
#aiascs","#aulularia
#aiascs",,hashtag,3,0,3,3.0,0.0,3.0,0.0,0.0,0.0,0.0,19,0,167,0.019230918760442924,0.0
"#datatables",#datatables,,hashtag,2,0,2,3.0,0.0,3.0,0.0,0.0,0.0,0.0,9,0,23,0.028680365873919433,0.5
"#letsgocanada",#letsgocanada,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,19,0,414,7.638721290692608E-4,0.0
"#aulularia",#aulularia,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,19,0,205,0.008614430199859859,0.0
"#newmycenaean",#newmycenaean,,hashtag,1,0,1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,19,0,202,0.0018091511730813526,0.0
"#essential",#essential,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,18,0.011849633398629811,0.0
"#lifehack",#lifehack,,hashtag,2,0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,19,0,16,0.01312620287901905,1.0
"#aiascs
#atleastitsnotsnowing","#aiascs
#atleastitsnotsnowing",,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,155,0.009702823135663055,0.0
"#idleg",#idleg,,hashtag,1,0,1,3.0,0.0,3.0,0.0,0.0,0.0,0.0,24,0,802,7.638721290692608E-4,0.0
"#checknobags",#checknobags,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16,0,346,7.638721290692608E-4,0.0
"#oof",#oof,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16,0,345,7.638721290692608E-4,0.0
"#aiascs
#law","#aiascs
#law",,hashtag,3,0,3,6.0,0.0,6.0,0.0,0.0,0.0,0.0,25,0,169,0.025191870056361015,0.3333333432674408
"#solidarity",#solidarity,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6,0,497,7.638721290692608E-4,0.0
"#academickindness",#academickindness,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6,0,498,7.638721290692608E-4,0.0
"#aiascs
#lawdny","#aiascs
#lawdny",,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,154,0.009702823135663055,0.0
"#toronto
#aiascs","#toronto
#aiascs",,hashtag,3,0,3,6.0,0.0,6.0,0.0,0.0,0.0,0.0,2,0,3,0.010223514121486345,0.3333333432674408
"#ancientgreekdrama",#ancientgreekdrama,,hashtag,1,0,1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,17,0,535,8.671129369989126E-4,0.0
"#maritimearchaeology",#maritimearchaeology,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,17,0,749,7.638721290692608E-4,0.0
"#shipwrecks",#shipwrecks,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,17,0,748,7.638721290692608E-4,0.0
"#gabii",#gabii,,hashtag,3,0,3,5.0,0.0,5.0,0.0,0.0,0.0,0.0,9,0,238,0.006002832536453741,0.3333333432674408
"#rdfa",#rdfa,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,21,0.010977191371615036,0.0
"#lawdny",#lawdny,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,153,0.009702823135663055,0.0
"#shelfie",#shelfie,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6,0,24,0.02247303810953266,0.0
